text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, is_oov, text
eventhubs,eventhub,NOUN,NNS,ROOT,True,False,False,eventhubs eventhub consumer-group update
eventhub,eventhub,ADJ,JJ,amod,True,False,True,eventhubs eventhub consumer-group update
consumer,consumer,NOUN,NN,compound,True,False,False,eventhubs eventhub consumer-group update
group,group,NOUN,NN,compound,True,False,False,eventhubs eventhub consumer-group update
update,update,NOUN,NN,dobj,True,False,False,eventhubs eventhub consumer-group update
vm,vm,PROPN,NNP,compound,True,False,False,vm diagnostics
diagnostics,diagnostic,NOUN,NNS,ROOT,True,False,False,vm diagnostics
network,network,NOUN,NN,nsubj,True,False,False,network express-route list-route-tables
express,express,VERB,VBP,ROOT,True,False,False,network express-route list-route-tables
route,route,NOUN,NN,compound,True,False,False,network express-route list-route-tables
list,list,NOUN,NN,compound,True,False,False,network express-route list-route-tables
route,route,NOUN,NN,compound,True,False,False,network express-route list-route-tables
tables,table,NOUN,NNS,dobj,True,False,False,network express-route list-route-tables
storage,storage,NOUN,NN,compound,True,False,False,storage file copy cancel
file,file,NOUN,NN,compound,True,False,False,storage file copy cancel
copy,copy,NOUN,NN,nsubj,True,False,False,storage file copy cancel
cancel,cancel,NOUN,NN,ROOT,True,False,False,storage file copy cancel
vmss,vmss,NOUN,NN,compound,True,False,True,vmss update
update,update,NOUN,NN,ROOT,True,False,False,vmss update
dla,dla,NOUN,NN,compound,True,False,False,dla account
account,account,NOUN,NN,ROOT,True,False,False,dla account
dla,dla,NOUN,NN,ROOT,True,False,False,dla catalog view
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog view
view,view,NOUN,NN,dobj,True,False,False,dla catalog view
network,network,NOUN,NN,nsubj,True,False,False,network express-route auth create
express,express,VERB,VBP,ROOT,True,False,False,network express-route auth create
route,route,NOUN,NN,compound,True,False,False,network express-route auth create
auth,auth,NOUN,NN,compound,True,False,False,network express-route auth create
create,create,VERB,VBP,dobj,True,False,False,network express-route auth create
sf,sf,ADJ,JJ,amod,True,False,False,sf cluster node-type
cluster,cluster,NOUN,NN,compound,True,False,False,sf cluster node-type
node,node,NOUN,NN,compound,True,False,False,sf cluster node-type
type,type,NOUN,NN,ROOT,True,False,False,sf cluster node-type
account,account,NOUN,NN,compound,True,False,False,account lock
lock,lock,NOUN,NN,ROOT,True,False,False,account lock
network,network,NOUN,NN,compound,True,False,False,network lb inbound-nat-rule
lb,lb,ADP,IN,nmod,True,False,False,network lb inbound-nat-rule
inbound,inbound,ADJ,JJ,amod,True,False,False,network lb inbound-nat-rule
nat,nat,NOUN,NN,compound,True,False,False,network lb inbound-nat-rule
rule,rule,NOUN,NN,ROOT,True,False,False,network lb inbound-nat-rule
batch,batch,ADJ,JJ,amod,True,False,False,batch task
task,task,NOUN,NN,ROOT,True,False,False,batch task
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp identity
identity,identity,NOUN,NN,ROOT,True,False,False,functionapp identity
iot,iot,NOUN,NN,ROOT,True,False,False,iot hub consumer-group list
hub,hub,NOUN,NN,compound,True,False,False,iot hub consumer-group list
consumer,consumer,NOUN,NN,compound,True,False,False,iot hub consumer-group list
group,group,NOUN,NN,compound,True,False,False,iot hub consumer-group list
list,list,NOUN,NN,dobj,True,False,False,iot hub consumer-group list
backup,backup,ADJ,JJ,amod,True,False,False,backup container show
container,container,NOUN,NN,compound,True,False,False,backup container show
show,show,NOUN,NN,ROOT,True,False,False,backup container show
provider,provider,NOUN,NN,compound,True,False,False,provider show
show,show,NOUN,NN,ROOT,True,False,False,provider show
batch,batch,ADJ,JJ,amod,True,False,False,batch task file list
task,task,NOUN,NN,compound,True,False,False,batch task file list
file,file,NOUN,NN,compound,True,False,False,batch task file list
list,list,NOUN,NN,ROOT,True,False,False,batch task file list
ams,ams,NOUN,NN,nsubj,True,False,False,ams account storage
account,account,NOUN,NN,ROOT,True,False,False,ams account storage
storage,storage,NOUN,NN,dobj,True,False,False,ams account storage
backup,backup,ADJ,JJ,amod,True,False,False,backup recoverypoint list
recoverypoint,recoverypoint,NOUN,NN,compound,True,False,True,backup recoverypoint list
list,list,NOUN,NN,ROOT,True,False,False,backup recoverypoint list
network,network,NOUN,NN,compound,True,False,False,network traffic-manager profile check-dns
traffic,traffic,NOUN,NN,compound,True,False,False,network traffic-manager profile check-dns
manager,manager,NOUN,NN,compound,True,False,False,network traffic-manager profile check-dns
profile,profile,NOUN,NN,nsubj,True,False,False,network traffic-manager profile check-dns
check,check,NOUN,NN,ROOT,True,False,False,network traffic-manager profile check-dns
dns,dns,NOUN,NN,dobj,True,False,False,network traffic-manager profile check-dns
acr,acr,NOUN,NN,compound,True,False,False,acr webhook list
webhook,webhook,NOUN,NN,compound,True,False,False,acr webhook list
list,list,NOUN,NN,ROOT,True,False,False,acr webhook list
webapp,webapp,NOUN,NN,compound,True,False,False,webapp traffic-routing set
traffic,traffic,NOUN,NN,compound,True,False,False,webapp traffic-routing set
routing,routing,NOUN,NN,nsubj,True,False,False,webapp traffic-routing set
set,set,VERB,VBN,ROOT,True,False,False,webapp traffic-routing set
monitor,monitor,VERB,VB,ROOT,True,False,False,monitor autoscale rule copy
autoscale,autoscale,NOUN,NN,compound,True,False,False,monitor autoscale rule copy
rule,rule,NOUN,NN,compound,True,False,False,monitor autoscale rule copy
copy,copy,NOUN,NN,dobj,True,False,False,monitor autoscale rule copy
sf,sf,ADJ,JJ,amod,True,False,False,sf cluster list
cluster,cluster,NOUN,NN,compound,True,False,False,sf cluster list
list,list,NOUN,NN,ROOT,True,False,False,sf cluster list
policy,policy,NOUN,NN,compound,True,False,False,policy set-definition
set,set,VERB,VBD,compound,True,False,False,policy set-definition
definition,definition,NOUN,NN,ROOT,True,False,False,policy set-definition
eventhubs,eventhub,NOUN,NNS,compound,True,False,False,eventhubs namespace create
namespace,namespace,VERB,VBP,nsubj,True,False,False,eventhubs namespace create
create,create,VERB,VBP,ROOT,True,False,False,eventhubs namespace create
redis,redis,X,FW,compound,True,False,False,redis patch-schedule
patch,patch,NOUN,NN,compound,True,False,False,redis patch-schedule
schedule,schedule,NOUN,NN,ROOT,True,False,False,redis patch-schedule
batchai,batchai,ADJ,JJ,compound,True,False,True,batchai experiment
experiment,experiment,NOUN,NN,ROOT,True,False,False,batchai experiment
webapp,webapp,NOUN,NN,compound,True,False,False,webapp auth update
auth,auth,NOUN,NN,compound,True,False,False,webapp auth update
update,update,NOUN,NN,ROOT,True,False,False,webapp auth update
sql,sql,VERB,VB,compound,True,False,False,sql db import
db,db,NOUN,NN,nsubj,True,False,False,sql db import
import,import,NOUN,NN,ROOT,True,False,False,sql db import
cosmosdb,cosmosdb,ADJ,JJ,ROOT,True,False,True,cosmosdb
eventgrid,eventgrid,VERB,VBN,amod,True,False,True,eventgrid topic-type list
topic,topic,NOUN,NN,compound,True,False,False,eventgrid topic-type list
type,type,NOUN,NN,compound,True,False,False,eventgrid topic-type list
list,list,NOUN,NN,ROOT,True,False,False,eventgrid topic-type list
cosmosdb,cosmosdb,ADJ,JJ,compound,True,False,True,cosmosdb database delete
database,database,NOUN,NN,nsubj,True,False,False,cosmosdb database delete
delete,delete,ADJ,JJ,ROOT,True,False,False,cosmosdb database delete
container,container,NOUN,NN,nsubj,True,False,False,container create
create,create,NOUN,NN,ROOT,True,False,False,container create
account,account,NOUN,NN,compound,True,False,False,account management-group subscription add
management,management,NOUN,NN,compound,True,False,False,account management-group subscription add
group,group,NOUN,NN,compound,True,False,False,account management-group subscription add
subscription,subscription,NOUN,NN,nsubj,True,False,False,account management-group subscription add
add,add,VERB,VB,ROOT,True,False,False,account management-group subscription add
batch,batch,NOUN,NN,amod,True,False,False,batch node delete
node,node,NOUN,NN,nsubj,True,False,False,batch node delete
delete,delete,ADJ,JJ,ROOT,True,False,False,batch node delete
sql,sql,VERB,VB,compound,True,False,False,sql db export
db,db,NOUN,NN,nsubj,True,False,False,sql db export
export,export,NOUN,NN,ROOT,True,False,False,sql db export
servicebus,servicebus,NOUN,NN,ROOT,True,False,True,servicebus topic update
topic,topic,NOUN,NN,compound,True,False,False,servicebus topic update
update,update,NOUN,NN,dobj,True,False,False,servicebus topic update
lab,lab,NOUN,NN,compound,True,False,False,lab artifact-source list
artifact,artifact,NOUN,NN,compound,True,False,False,lab artifact-source list
source,source,NOUN,NN,compound,True,False,False,lab artifact-source list
list,list,NOUN,NN,ROOT,True,False,False,lab artifact-source list
sql,sql,NOUN,NN,nmod,True,False,False,sql elastic-pool delete
elastic,elastic,ADJ,JJ,amod,True,False,False,sql elastic-pool delete
pool,pool,NOUN,NN,nsubj,True,False,False,sql elastic-pool delete
delete,delete,ADJ,JJ,ROOT,True,False,False,sql elastic-pool delete
storage,storage,NOUN,NN,compound,True,False,False,storage container
container,container,NOUN,NN,ROOT,True,False,False,storage container
network,network,NOUN,NN,compound,True,False,False,network traffic-manager profile list
traffic,traffic,NOUN,NN,compound,True,False,False,network traffic-manager profile list
manager,manager,NOUN,NN,compound,True,False,False,network traffic-manager profile list
profile,profile,NOUN,NN,compound,True,False,False,network traffic-manager profile list
list,list,NOUN,NN,ROOT,True,False,False,network traffic-manager profile list
monitor,monitor,VERB,VB,ROOT,True,False,False,monitor autoscale profile delete
autoscale,autoscale,NOUN,NN,compound,True,False,False,monitor autoscale profile delete
profile,profile,NOUN,NN,dobj,True,False,False,monitor autoscale profile delete
delete,delete,ADJ,JJ,dep,True,False,False,monitor autoscale profile delete
monitor,monitor,VERB,VB,ROOT,True,False,False,monitor diagnostic-settings categories show
diagnostic,diagnostic,ADJ,JJ,amod,True,False,False,monitor diagnostic-settings categories show
settings,setting,NOUN,NNS,compound,True,False,False,monitor diagnostic-settings categories show
categories,category,NOUN,NNS,nsubj,True,False,False,monitor diagnostic-settings categories show
show,show,VERB,VBP,ccomp,True,False,False,monitor diagnostic-settings categories show
provider,provider,NOUN,NN,compound,True,False,False,provider list
list,list,NOUN,NN,ROOT,True,False,False,provider list
sql,sql,NOUN,NN,compound,True,False,False,sql server vnet-rule
server,server,NOUN,NN,compound,True,False,False,sql server vnet-rule
vnet,vnet,NOUN,NN,compound,True,False,False,sql server vnet-rule
rule,rule,NOUN,NN,ROOT,True,False,False,sql server vnet-rule
eventgrid,eventgrid,ADJ,JJ,amod,True,False,True,eventgrid event-subscription create
event,event,NOUN,NN,compound,True,False,False,eventgrid event-subscription create
subscription,subscription,NOUN,NN,compound,True,False,False,eventgrid event-subscription create
create,create,VERB,VB,ROOT,True,False,False,eventgrid event-subscription create
account,account,NOUN,NN,compound,True,False,False,account lock update
lock,lock,NOUN,NN,compound,True,False,False,account lock update
update,update,NOUN,NN,ROOT,True,False,False,account lock update
acr,acr,NOUN,NN,compound,True,False,False,acr webhook ping
webhook,webhook,NOUN,NN,compound,True,False,False,acr webhook ping
ping,ping,NOUN,NN,ROOT,True,False,False,acr webhook ping
network,network,NOUN,NN,compound,True,False,False,network watcher show-security-group-view
watcher,watcher,NOUN,NN,nsubj,True,False,False,network watcher show-security-group-view
show,show,VERB,VBP,ROOT,True,False,False,network watcher show-security-group-view
security,security,NOUN,NN,compound,True,False,False,network watcher show-security-group-view
group,group,NOUN,NN,compound,True,False,False,network watcher show-security-group-view
view,view,NOUN,NN,dobj,True,False,False,network watcher show-security-group-view
sf,sf,ADJ,JJ,amod,True,False,False,sf cluster client-certificate
cluster,cluster,NOUN,NN,compound,True,False,False,sf cluster client-certificate
client,client,NOUN,NN,compound,True,False,False,sf cluster client-certificate
certificate,certificate,NOUN,NN,ROOT,True,False,False,sf cluster client-certificate
network,network,NOUN,NN,compound,True,False,False,network application-gateway http-settings create
application,application,NOUN,NN,compound,True,False,False,network application-gateway http-settings create
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway http-settings create
http,http,NOUN,NN,compound,True,False,False,network application-gateway http-settings create
settings,setting,NOUN,NNS,nsubj,True,False,False,network application-gateway http-settings create
create,create,VERB,VBP,ROOT,True,False,False,network application-gateway http-settings create
network,network,NOUN,NN,compound,True,False,False,network vnet-gateway list-bgp-peer-status
vnet,vnet,NOUN,NN,compound,True,False,False,network vnet-gateway list-bgp-peer-status
gateway,gateway,NOUN,NN,compound,True,False,False,network vnet-gateway list-bgp-peer-status
list,list,NOUN,NN,compound,True,False,False,network vnet-gateway list-bgp-peer-status
bgp,bgp,NOUN,NN,compound,True,False,False,network vnet-gateway list-bgp-peer-status
peer,peer,NOUN,NN,compound,True,False,False,network vnet-gateway list-bgp-peer-status
status,status,NOUN,NN,ROOT,True,False,False,network vnet-gateway list-bgp-peer-status
network,network,NOUN,NN,compound,True,False,False,network application-gateway frontend-port delete
application,application,NOUN,NN,compound,True,False,False,network application-gateway frontend-port delete
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway frontend-port delete
